,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
14974,49,717,7/26/17,True,Approved,Trek Bicycles,Road,medium,medium,533.51,US$ 400.13,37823.0
15740,46,538,7/26/17,True,Approved,Solex,Standard,low,medium,1289.85,US$ 74.51,37220.0
14215,87,2247,7/26/17,False,Approved,OHM Cycles,Standard,medium,medium,1636.9,US$ 44.71,34996.0
14654,72,1758,7/26/17,False,Approved,Norco Bicycles,Standard,medium,medium,360.4,US$ 270.30,38193.0
19742,62,1451,7/26/17,True,Approved,Solex,Standard,medium,medium,478.16,US$ 298.72,33879.0
11988,0,101,7/26/17,True,Approved,OHM Cycles,Road,high,large,12.01,US$ 7.21,39880.0
12008,13,1580,7/26/17,False,Approved,Solex,Standard,medium,medium,1577.53,US$ 826.51,40618.0
3355,0,2459,7/26/17,False,Approved,OHM Cycles,Standard,medium,medium,235.63,US$ 125.07,38206.0
10169,89,3403,7/26/17,False,Approved,WeareA2B,Touring,medium,large,1362.99,US$ 57.74,37539.0
1637,13,901,7/26/17,True,Approved,Solex,Standard,medium,medium,1163.89,US$ 589.27,41345.0
12107,59,819,7/26/17,True,Approved,Solex,Standard,medium,large,1061.56,US$ 733.58,40487.0
12367,78,299,7/26/17,False,Approved,Giant Bicycles,Standard,medium,large,1765.3,US$ 709.48,42226.0
19234,94,3482,7/26/17,True,Approved,Giant Bicycles,Standard,medium,large,1635.3,US$ 993.66,42458.0
7967,90,2684,7/26/17,True,Approved,Norco Bicycles,Standard,low,medium,363.01,US$ 290.41,36833.0
14475,50,1426,7/26/17,False,Approved,WeareA2B,Standard,medium,small,175.89,US$ 131.92,37668.0
15010,54,3104,7/26/17,False,Approved,WeareA2B,Standard,medium,medium,1292.84,US$ 13.44,42295.0
10361,60,1575,7/26/17,False,Approved,Giant Bicycles,Standard,high,small,1977.36,"US$ 1,759.85",40779.0
5828,90,3190,7/26/17,True,Approved,Norco Bicycles,Standard,low,medium,363.01,US$ 290.41,38482.0
2790,10,1348,7/26/17,True,Approved,Solex,Standard,medium,medium,1945.43,US$ 333.18,37499.0
13767,89,263,7/26/17,True,Approved,Giant Bicycles,Standard,medium,large,1812.75,US$ 582.48,40336.0
19372,42,1992,7/26/17,True,Approved,OHM Cycles,Road,medium,small,1810.0,"US$ 1,610.90",40672.0
13772,32,535,7/26/17,False,Approved,Giant Bicycles,Standard,medium,medium,642.7,US$ 211.37,37337.0
9976,90,837,7/26/17,False,Approved,Norco Bicycles,Standard,low,medium,363.01,US$ 290.41,37874.0
17859,11,2615,7/26/17,False,Approved,Giant Bicycles,Standard,high,medium,1274.93,US$ 764.96,37838.0
13454,84,3400,7/26/17,False,Approved,Trek Bicycles,Road,medium,medium,290.62,US$ 215.14,34079.0
19635,98,1389,7/26/17,0,Approved,Trek Bicycles,Standard,high,medium,358.39,US$ 215.03,38002.0
253,67,2692,7/26/17,False,Approved,Solex,Standard,medium,large,1071.23,US$ 380.74,36334.0
9213,88,3203,7/26/17,False,Approved,Norco Bicycles,Standard,medium,medium,1198.46,US$ 381.10,36833.0
15843,62,875,7/26/17,True,Approved,Solex,Standard,medium,medium,478.16,US$ 298.72,41167.0
13124,61,3382,7/26/17,False,Approved,Norco Bicycles,Standard,medium,small,586.45,US$ 521.94,33429.0
1175,92,1179,7/26/17,True,Approved,WeareA2B,Touring,medium,large,1890.39,US$ 260.14,35160.0
7569,10,1619,7/26/17,False,Approved,WeareA2B,Touring,medium,medium,1466.68,US$ 363.25,37838.0
5772,34,382,7/26/17,True,Approved,Norco Bicycles,Road,high,large,774.53,US$ 464.72,39526.0
3965,91,1111,7/26/17,True,Approved,WeareA2B,Standard,low,medium,642.31,US$ 513.85,37873.0
6241,50,912,7/26/17,False,Approved,WeareA2B,Standard,medium,small,175.89,US$ 131.92,42295.0
14556,10,2109,7/26/17,False,Approved,Solex,Standard,medium,medium,1945.43,US$ 333.18,37873.0
10627,52,2936,7/26/17,True,Cancelled,OHM Cycles,Road,medium,medium,1280.28,US$ 829.51,41533.0
18613,10,1249,7/26/17,False,Approved,WeareA2B,Touring,medium,medium,1466.68,US$ 363.25,41701.0
13522,67,3441,7/26/17,False,Approved,Solex,Standard,medium,large,1071.23,US$ 380.74,40670.0
5480,3,2983,7/26/17,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,US$ 388.92,33455.0
765,93,418,7/26/17,False,Approved,WeareA2B,Standard,medium,medium,1065.03,US$ 230.09,36833.0
16531,1,300,7/27/17,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,US$ 954.82,42688.0
12766,35,2517,7/27/17,True,Approved,Trek Bicycles,Standard,low,medium,1057.51,US$ 154.40,38750.0
16560,20,611,7/27/17,True,Approved,Trek Bicycles,Standard,medium,small,1775.81,"US$ 1,580.47",42404.0
2469,55,1827,7/27/17,False,Approved,Trek Bicycles,Road,medium,large,1894.19,US$ 598.76,37823.0
18422,64,1595,7/27/17,True,Approved,Giant Bicycles,Standard,high,small,1977.36,"US$ 1,759.85",36146.0
1097,50,3267,7/27/17,False,Approved,Giant Bicycles,Standard,medium,medium,642.7,US$ 211.37,34527.0
15049,3,1462,7/27/17,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,US$ 388.92,39298.0
4387,36,1032,7/27/17,True,Approved,Solex,Standard,low,medium,945.04,US$ 507.58,38750.0
9895,91,3133,7/27/17,False,Approved,Solex,Standard,medium,medium,100.35,US$ 75.26,36367.0
2175,77,1492,7/27/17,False,Approved,Norco Bicycles,Road,medium,large,1240.31,US$ 795.10,36833.0
284,48,142,7/27/17,True,Approved,WeareA2B,Standard,medium,medium,1762.96,US$ 950.52,41848.0
4877,36,2169,7/27/17,True,Approved,Solex,Standard,low,medium,945.04,US$ 507.58,35052.0
14980,92,3164,7/27/17,True,Approved,WeareA2B,Standard,medium,small,1415.01,"US$ 1,259.36",37539.0
18355,6,1050,7/27/17,False,Approved,OHM Cycles,Standard,high,medium,227.88,US$ 136.73,37659.0
13038,59,1668,7/27/17,False,Approved,Solex,Standard,medium,large,1061.56,US$ 733.58,34170.0
13155,38,887,7/27/17,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,US$ 388.92,41167.0
12196,88,2737,7/27/17,False,Approved,Norco Bicycles,Standard,medium,medium,1198.46,US$ 381.10,34079.0
12368,35,1316,7/27/17,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,US$ 954.82,41167.0
4483,93,714,7/27/17,False,Cancelled,OHM Cycles,Standard,high,medium,1458.17,US$ 874.90,41848.0
2477,0,676,7/27/17,True,Approved,Norco Bicycles,Road,medium,medium,544.05,US$ 376.84,42710.0
1065,59,727,7/27/17,True,Approved,Solex,Standard,medium,large,1061.56,US$ 733.58,34170.0
100,18,2347,7/27/17,False,Approved,Norco Bicycles,Standard,high,medium,1148.64,US$ 689.18,42226.0
4474,2,1483,7/27/17,True,Approved,Solex,Standard,medium,medium,71.49,US$ 53.62,41245.0
15050,40,1998,7/27/17,True,Approved,Trek Bicycles,Road,medium,large,1894.19,US$ 598.76,40649.0
5752,13,385,7/27/17,False,Approved,Solex,Standard,medium,medium,1577.53,US$ 826.51,37220.0
10876,83,2856,7/27/17,True,Approved,Solex,Touring,medium,large,2083.94,US$ 675.03,34115.0
13482,0,298,7/27/17,False,Approved,Norco Bicycles,Road,medium,medium,544.05,US$ 376.84,38647.0
8417,55,509,7/27/17,True,Approved,Trek Bicycles,Road,medium,large,1894.19,US$ 598.76,37823.0
5261,65,3036,7/27/17,True,Approved,WeareA2B,Standard,medium,medium,1807.45,US$ 778.69,40487.0
14426,36,1533,7/27/17,True,Approved,Solex,Standard,low,medium,945.04,US$ 507.58,39526.0
10489,88,799,7/27/17,True,Approved,Norco Bicycles,Standard,medium,medium,1198.46,US$ 381.10,37539.0
4078,50,2999,7/27/17,True,Approved,WeareA2B,Standard,medium,small,175.89,US$ 131.92,41009.0
8121,35,935,7/27/17,False,Approved,Trek Bicycles,Standard,low,medium,1057.51,US$ 154.40,33888.0
5545,45,1404,7/27/17,False,Approved,Solex,Standard,medium,medium,441.49,US$ 84.99,41009.0
16888,55,2190,7/27/17,True,Approved,Trek Bicycles,Road,medium,large,1894.19,US$ 598.76,37823.0
17910,50,2290,7/27/17,True,Approved,WeareA2B,Standard,medium,small,175.89,US$ 131.92,41009.0
11774,64,640,7/27/17,True,Approved,Giant Bicycles,Standard,high,small,1977.36,"US$ 1,759.85",40410.0
8261,15,3157,7/27/17,True,Approved,Norco Bicycles,Standard,low,medium,958.74,US$ 748.90,39880.0
3421,82,1074,7/27/17,True,Approved,Giant Bicycles,Road,medium,medium,1538.99,US$ 829.65,39031.0
1498,45,1942,7/27/17,False,Approved,Trek Bicycles,Road,low,medium,980.37,US$ 234.43,38258.0
8953,6,750,7/27/17,False,Approved,OHM Cycles,Standard,high,medium,227.88,US$ 136.73,39298.0
930,4,1857,7/27/17,False,Approved,Giant Bicycles,Standard,high,medium,1129.13,US$ 677.48,35052.0
18810,90,2616,7/27/17,False,Approved,Solex,Standard,low,medium,945.04,US$ 507.58,40336.0
10036,57,235,7/27/17,False,Approved,WeareA2B,Touring,medium,large,1890.39,US$ 260.14,33259.0
18288,52,726,7/27/17,True,Approved,OHM Cycles,Road,medium,medium,1280.28,US$ 829.51,36145.0
808,41,357,7/27/17,False,Approved,Solex,Road,medium,medium,416.98,US$ 312.74,35560.0
5810,27,734,7/27/17,False,Approved,Trek Bicycles,Standard,medium,medium,499.53,US$ 388.72,36334.0
13915,11,1256,7/27/17,True,Approved,Trek Bicycles,Standard,medium,small,1775.81,"US$ 1,580.47",40303.0
19142,58,1748,7/27/17,True,Approved,OHM Cycles,Standard,medium,medium,912.52,US$ 141.40,40487.0
7755,28,2624,7/28/17,True,Approved,Norco Bicycles,Standard,medium,small,1216.14,"US$ 1,082.36",35052.0
3825,54,728,7/28/17,False,Approved,WeareA2B,Standard,medium,medium,1292.84,US$ 13.44,42172.0
1525,75,286,7/28/17,False,Approved,Giant Bicycles,Touring,medium,large,1873.97,US$ 863.95,33429.0
16944,85,2750,7/28/17,True,Approved,WeareA2B,Standard,medium,medium,1228.07,US$ 400.91,36668.0
11303,87,3006,7/28/17,True,Approved,Giant Bicycles,Standard,high,medium,1179.0,US$ 707.40,36367.0
14165,86,3154,7/28/17,False,Approved,OHM Cycles,Standard,medium,medium,235.63,US$ 125.07,37626.0
7537,72,704,7/28/17,True,Approved,Norco Bicycles,Standard,medium,medium,360.4,US$ 270.30,42710.0
11701,92,1936,7/28/17,False,Approved,WeareA2B,Standard,medium,small,1415.01,"US$ 1,259.36",34556.0
18456,90,1945,7/28/17,False,Approved,Solex,Standard,low,medium,945.04,US$ 507.58,35052.0
9498,33,3493,7/28/17,True,Approved,OHM Cycles,Road,medium,small,1810.0,"US$ 1,610.90",39526.0
4418,0,1256,7/28/17,True,Approved,Solex,Standard,medium,medium,478.16,US$ 298.72,34143.0
17848,40,2890,7/28/17,True,Cancelled,OHM Cycles,Standard,high,medium,1458.17,US$ 874.90,35560.0
13079,35,429,7/28/17,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,US$ 954.82,41245.0
11304,47,1802,7/28/17,False,Approved,Trek Bicycles,Road,low,small,1720.7,"US$ 1,531.42",38991.0
9662,7,91,7/28/17,False,Approved,Trek Bicycles,Road,low,medium,980.37,US$ 234.43,39298.0
2628,95,1773,7/28/17,True,Approved,Giant Bicycles,Standard,medium,large,569.56,US$ 528.43,34556.0
5403,77,3443,7/28/17,False,Approved,Norco Bicycles,Road,medium,large,1240.31,US$ 795.10,41533.0
2783,85,1619,7/28/17,False,Approved,WeareA2B,Standard,medium,medium,752.64,US$ 205.36,36367.0
1397,15,2985,7/28/17,True,Approved,Norco Bicycles,Standard,low,medium,958.74,US$ 748.90,35378.0
7743,83,3336,7/28/17,False,Approved,Solex,Touring,medium,large,2083.94,US$ 675.03,36367.0
19162,14,507,7/28/17,True,Approved,Trek Bicycles,Standard,medium,small,1386.84,"US$ 1,234.29",37838.0
6884,4,2730,7/28/17,True,Approved,Giant Bicycles,Standard,high,medium,1129.13,US$ 677.48,38573.0
15328,77,1625,7/28/17,True,Approved,Norco Bicycles,Road,medium,large,1240.31,US$ 795.10,36833.0
2330,42,2880,7/28/17,False,Approved,OHM Cycles,Road,medium,small,1810.0,"US$ 1,610.90",39526.0
16588,78,283,7/28/17,False,Approved,Giant Bicycles,Standard,medium,large,1765.3,US$ 709.48,37626.0
18380,77,2035,7/28/17,False,Approved,Norco Bicycles,Road,medium,large,1240.31,US$ 795.10,40553.0
11434,55,947,7/28/17,False,Approved,Trek Bicycles,Road,medium,large,1894.19,US$ 598.76,37823.0
722,19,1284,7/28/17,False,Approved,OHM Cycles,Road,high,large,12.01,US$ 7.21,39880.0
1107,58,3149,7/28/17,False,Approved,OHM Cycles,Standard,medium,medium,912.52,US$ 141.40,36146.0
3939,26,2747,7/28/17,False,Approved,WeareA2B,Standard,medium,medium,1992.93,US$ 762.63,34115.0
5541,11,91,7/28/17,False,Approved,Giant Bicycles,Standard,high,medium,1274.93,US$ 764.96,34586.0
18833,1,1015,7/28/17,False,Approved,Giant Bicycles,Standard,medium,medium,1403.5,US$ 954.82,42688.0
19477,55,2166,7/28/17,False,Approved,Trek Bicycles,Road,medium,large,1894.19,US$ 598.76,37823.0
15477,90,2560,7/28/17,True,Approved,Norco Bicycles,Standard,low,medium,363.01,US$ 290.41,38482.0
6970,13,1928,7/28/17,False,Approved,Solex,Standard,medium,medium,1577.53,US$ 826.51,40336.0
3422,49,2155,7/28/17,True,Approved,Trek Bicycles,Road,medium,medium,533.51,US$ 400.13,41064.0
8905,39,508,7/28/17,False,Approved,Giant Bicycles,Standard,medium,large,1812.75,US$ 582.48,36498.0
13391,46,2103,7/28/17,True,Approved,Solex,Standard,low,medium,1289.85,US$ 74.51,39427.0
17270,96,969,7/28/17,True,Approved,Giant Bicycles,Standard,medium,large,1635.3,US$ 993.66,37539.0
17695,76,2875,7/28/17,False,Approved,WeareA2B,Road,low,small,1172.78,"US$ 1,043.77",37539.0
16595,23,2324,7/28/17,False,Approved,Norco Bicycles,Mountain,low,small,688.63,US$ 612.88,36334.0
11996,47,1002,7/28/17,True,Approved,Trek Bicycles,Road,low,small,1720.7,"US$ 1,531.42",41009.0
14758,37,2051,7/28/17,True,Approved,OHM Cycles,Standard,low,medium,1793.43,US$ 248.82,36361.0
9034,56,3245,7/28/17,True,Approved,Norco Bicycles,Mountain,low,small,688.63,US$ 612.88,34244.0
18629,50,1484,7/28/17,True,Approved,WeareA2B,Standard,medium,small,175.89,US$ 131.92,37668.0
18513,19,382,7/28/17,True,Approved,OHM Cycles,Road,high,large,12.01,US$ 7.21,34244.0
5056,77,2018,7/28/17,True,Approved,Norco Bicycles,Road,medium,large,1240.31,US$ 795.10,40553.0
14515,68,1740,7/28/17,False,Approved,OHM Cycles,Standard,medium,medium,1636.9,US$ 44.71,37499.0
4266,96,1464,7/28/17,False,Approved,WeareA2B,Road,low,small,1172.78,"US$ 1,043.77",38002.0
508,17,3015,7/28/17,False,Approved,Solex,Standard,high,medium,1024.66,US$ 614.80,40487.0
1005,24,495,7/29/17,False,Approved,Solex,Road,medium,large,1777.8,US$ 820.78,42696.0
14029,47,1222,7/29/17,True,Approved,Trek Bicycles,Road,low,small,1720.7,"US$ 1,531.42",38991.0
15476,46,1855,7/29/17,True,Approved,Solex,Standard,low,medium,1289.85,US$ 74.51,37668.0
13883,69,1934,7/29/17,True,Approved,Giant Bicycles,Road,medium,medium,792.9,US$ 594.68,33879.0
4579,97,485,7/29/17,False,Approved,OHM Cycles,Road,medium,medium,742.54,US$ 667.40,33549.0
18078,42,1867,7/29/17,False,Approved,OHM Cycles,Road,medium,small,1810.0,"US$ 1,610.90",39526.0
19592,9,691,7/29/17,False,Approved,OHM Cycles,Road,medium,medium,742.54,US$ 667.40,38693.0
13160,54,2865,7/29/17,False,Approved,WeareA2B,Standard,medium,medium,1807.45,US$ 778.69,42145.0
2656,66,2336,7/29/17,False,Approved,Giant Bicycles,Road,low,small,590.26,US$ 525.33,40487.0
14257,19,540,7/29/17,True,Approved,OHM Cycles,Road,high,large,12.01,US$ 7.21,39880.0
18390,3,546,7/29/17,True,Approved,Trek Bicycles,Standard,medium,large,2091.47,US$ 388.92,39031.0
1216,16,1234,7/29/17,True,Approved,Norco Bicycles,Standard,high,small,1661.92,"US$ 1,479.11",34586.0
368,32,2682,7/29/17,False,Approved,Giant Bicycles,Standard,high,medium,1179.0,US$ 707.40,41434.0
1011,55,1468,7/29/17,False,Approved,Trek Bicycles,Road,medium,large,1894.19,US$ 598.76,37823.0
17534,0,1210,7/29/17,True,Approved,0,0,0,0,634.57,0,0.0
19334,69,3402,7/29/17,False,Approved,Giant Bicycles,Road,medium,medium,792.9,US$ 594.68,33879.0
6577,63,3344,7/29/17,False,Approved,Solex,Standard,medium,medium,1483.2,US$ 99.59,42145.0
1574,0,2347,7/29/17,True,Approved,Norco Bicycles,Standard,medium,medium,360.4,US$ 270.30,42710.0
13740,12,3145,7/29/17,False,Approved,Giant Bicycles,Standard,medium,large,1765.3,US$ 709.48,42218.0
2313,0,3250,7/29/17,False,Approved,OHM Cycles,Standard,low,medium,71.16,US$ 56.93,38647.0
15395,0,3380,7/29/17,False,Approved,OHM Cycles,Standard,high,medium,227.88,US$ 136.73,37659.0
9947,37,1322,7/29/17,False,Approved,OHM Cycles,Standard,low,medium,1793.43,US$ 248.82,34071.0
7023,18,33,7/29/17,True,Cancelled,Solex,Standard,medium,medium,575.27,US$ 431.45,34165.0
15823,0,2798,7/29/17,True,Approved,Trek Bicycles,Standard,medium,medium,499.53,US$ 388.72,34527.0
709,5,437,7/29/17,False,Approved,Trek Bicycles,Mountain,low,medium,574.64,US$ 459.71,39298.0
8055,93,1103,7/29/17,False,Approved,OHM Cycles,Standard,high,medium,1458.17,US$ 874.90,35560.0
12560,73,2823,7/29/17,False,Approved,Solex,Standard,medium,medium,1945.43,US$ 333.18,37499.0
18100,77,624,7/29/17,True,Approved,Norco Bicycles,Road,medium,large,1240.31,US$ 795.10,40553.0
9094,30,526,7/29/17,True,Approved,Solex,Standard,high,medium,748.17,US$ 448.90,37337.0
18472,67,2368,7/29/17,False,Approved,Norco Bicycles,Road,medium,medium,544.05,US$ 376.84,38647.0
8514,63,284,7/29/17,True,Approved,WeareA2B,Standard,medium,medium,1992.93,US$ 762.63,33455.0
7182,42,2526,7/29/17,True,Approved,OHM Cycles,Road,medium,small,1810.0,"US$ 1,610.90",39526.0
6490,20,3215,7/29/17,False,Approved,Trek Bicycles,Standard,medium,small,1775.81,"US$ 1,580.47",35378.0
15002,67,2540,7/29/17,False,Approved,Norco Bicycles,Road,medium,medium,544.05,US$ 376.84,42710.0
9823,92,3111,7/29/17,True,Approved,WeareA2B,Standard,medium,small,1415.01,"US$ 1,259.36",41434.0
6953,65,874,7/29/17,True,Approved,WeareA2B,Standard,medium,medium,1807.45,US$ 778.69,34996.0
11879,18,3322,7/29/17,False,Approved,Solex,Standard,medium,medium,575.27,US$ 431.45,39880.0
6758,3,2053,7/29/17,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,US$ 388.92,41167.0
5589,29,168,7/29/17,False,Approved,Norco Bicycles,Road,medium,medium,543.39,US$ 407.54,34556.0
3543,30,2788,7/29/17,False,Approved,Solex,Standard,high,medium,748.17,US$ 448.90,33552.0
14464,35,1141,7/29/17,True,Approved,Giant Bicycles,Standard,medium,medium,1403.5,US$ 954.82,41167.0
14474,19,2234,7/29/17,False,Approved,OHM Cycles,Road,high,large,12.01,US$ 7.21,39880.0
3144,57,1754,7/29/17,True,Approved,WeareA2B,Touring,medium,large,1890.39,US$ 260.14,40779.0
4927,33,2295,7/29/17,False,Approved,Giant Bicycles,Standard,medium,small,1311.44,"US$ 1,167.18",38750.0
13103,100,384,7/29/17,False,Approved,Norco Bicycles,Road,medium,medium,1036.59,US$ 206.35,33364.0
723,53,521,7/29/17,True,Approved,Giant Bicycles,Standard,high,medium,1274.93,US$ 764.96,39298.0
16132,79,886,7/29/17,False,Approved,Norco Bicycles,Standard,medium,medium,1555.58,US$ 818.01,37873.0
1215,61,3465,7/29/17,True,Approved,Norco Bicycles,Standard,medium,small,586.45,US$ 521.94,36145.0
1283,38,2317,7/29/17,True,Approved,Solex,Standard,medium,medium,1577.53,US$ 826.51,40618.0
4280,76,2186,7/29/17,True,Approved,WeareA2B,Road,low,small,1172.78,"US$ 1,043.77",37539.0
10565,3,2893,7/29/17,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,US$ 388.92,39526.0
202,67,2041,7/29/17,False,Approved,Norco Bicycles,Road,medium,medium,544.05,US$ 376.84,38647.0
4345,0,714,7/29/17,True,Approved,OHM Cycles,Standard,medium,medium,235.63,US$ 125.07,37626.0
12208,91,2125,7/29/17,False,Approved,WeareA2B,Standard,low,medium,642.31,US$ 513.85,41922.0
7932,13,891,7/29/17,False,Approved,Solex,Standard,medium,medium,1577.53,US$ 826.51,34071.0
5275,46,1043,7/29/17,False,Cancelled,Solex,Standard,low,medium,1289.85,US$ 74.51,37668.0
2215,63,738,7/29/17,True,Approved,Solex,Standard,medium,medium,1483.2,US$ 99.59,40487.0
2004,42,2244,7/29/17,True,Approved,OHM Cycles,Road,medium,small,1810.0,"US$ 1,610.90",39526.0
11710,36,1132,7/29/17,0,Approved,Solex,Standard,low,medium,945.04,US$ 507.58,38750.0
14790,73,943,7/29/17,True,Approved,Solex,Standard,medium,medium,1945.43,US$ 333.18,35455.0
12874,0,2790,7/3/17,True,Approved,Norco Bicycles,Road,medium,medium,544.05,US$ 376.84,37499.0
19009,73,1451,7/3/17,False,Approved,Solex,Standard,medium,medium,1945.43,US$ 333.18,33429.0
11056,3,1436,7/3/17,False,Approved,Trek Bicycles,Standard,medium,large,2091.47,US$ 388.92,34996.0
6795,76,1065,7/3/17,False,Approved,WeareA2B,Standard,low,medium,642.31,US$ 513.85,37873.0
17368,91,785,7/3/17,True,Approved,Solex,Standard,medium,medium,100.35,US$ 75.26,36833.0
15832,6,567,7/3/17,False,Approved,OHM Cycles,Standard,high,medium,227.88,US$ 136.73,37659.0
17002,28,2894,7/3/17,False,Approved,Norco Bicycles,Standard,medium,small,1216.14,"US$ 1,082.36",33552.0
15799,7,638,7/3/17,False,Approved,Giant Bicycles,Standard,medium,small,1311.44,"US$ 1,167.18",33888.0
1451,96,422,7/3/17,True,Approved,WeareA2B,Road,low,small,1172.78,"US$ 1,043.77",37539.0
11220,37,2064,7/3/17,False,Approved,OHM Cycles,Standard,low,medium,1793.43,US$ 248.82,38750.0
203,81,1598,7/3/17,True,Approved,Norco Bicycles,Standard,medium,small,586.45,US$ 521.94,33429.0
19998,6,2764,7/3/17,False,Approved,OHM Cycles,Standard,high,medium,227.88,US$ 136.73,38216.0
19115,64,467,7/3/17,False,Approved,Trek Bicycles,Standard,medium,large,1469.44,US$ 596.55,41047.0
9812,86,2599,7/3/17,False,Approved,OHM Cycles,Standard,medium,medium,235.63,US$ 125.07,38206.0
7450,4,377,7/3/17,False,Approved,Giant Bicycles,Standard,high,medium,1129.13,US$ 677.48,38573.0
13497,91,2460,7/3/17,True,Approved,WeareA2B,Standard,low,medium,642.31,US$ 513.85,42226.0
